notice_id,candidate_count,portal_id
N001008,248,P001
N001016,0,P221
N001024,0,P200
N001032,0,P251
N001040,145,P006
N001048,7,P227
N001056,21,P001
N001064,5,P005
N001072,36,P005
N001080,6,P073
N001088,67,P004
N001096,113,P002
N001104,13,P063
N001112,1,P232
N001120,18,P240
N001128,5,P136
N001136,0,P180
N001144,0,P181
N001152,0,P181
N001160,66,P004
N001168,1,P253
N001176,1,P232
N001184,2,P073
N001192,1,P063
N001200,27,P005
N001208,84,P001
N001216,26,P001
N001224,6,P094
N001232,79,P006
N001240,260,P005
N001248,160,P003
N001256,0,P236
N001264,0,P114
N001272,49,P002
N001280,320,P002
N001288,341,P005
N001296,11,P004
N001304,14,P048
N001312,1,P235
N001320,2,P062
N001328,2,P183
N001336,1,P020
N001344,3,P106
N001352,20,P003
N001360,5,P094
N001368,2,P094
N001376,13,P003
N001384,28,P006
N001392,4,P002
N001400,7,P094
N001408,1,P056
N001416,1,P181
N001424,3,P003
N001432,48,P003
N001440,14,P240
N001448,1,P153
N001456,188,P002
N001464,3,P094
N001472,10,P183
N001480,0,P020
N001488,3,P062
N001496,25,P146
N001504,6,P200
N001512,3,P181
N001520,16,P003
N001528,316,P001
N001536,3,P060
N001544,0,P225
N001552,2,P002
N001560,6,P044
N001568,83,P003
N001576,46,P005
N001584,1,P222
N001592,1,P003
N001600,23,P167
N001608,38,P004
N001616,9,P004
N001624,1,P244
N001632,2,P013
N001640,2,P096
N001648,0,P094
N001656,18,P004
N001664,7,P071
N001672,0,P003
N001680,6,P004
N001688,0,P094
N001696,4,P044
N001704,1,P002
N001712,43,P001
N001720,17,P003
N001728,9,P003
N001736,12,P020
N001744,3,P089
N001752,4,P240
N001760,1,P094
N001768,0,P232
N001776,162,P003
N001784,28,P004
N001792,2,P073
N001800,2,P041
N001808,31,P094
N001816,1,P003
N001824,101,P005
N001832,6,P003
N001840,8,P020
N001848,17,P006
N001856,6,P094
N001864,185,P006
N001872,312,P001
N001880,7,P005
N001888,0,P033
N001896,10,P215
N001904,0,P255
N001912,97,P002
N001920,6,P216
N001928,305,P002
N001936,0,P221
N001944,16,P005
N001952,41,P006
N001960,3,P094
N001968,3,P006
N001976,0,P137
N001984,4,P003
N001992,0,P013
N002000,0,P173
N002008,3,P026
N002016,4,P094
N002024,10,P240
N002032,0,P095
N002040,6,P189
N002048,2,P146
N002056,9,P004
N002064,87,P002
N002072,2,P006
N002080,69,P005
N002088,6,P006
N002096,49,P001
N002104,3,P194
N002112,7,P044
N002120,9,P094
N002128,329,P005
N002136,2,P088
N002144,0,P253
N002152,43,P006
N002160,1,P006
N002168,0,P001
N002176,4,P215
N002184,2,P238
N002192,58,P002
N002200,27,P004
N002208,0,P098
N002216,3,P094
N002224,156,P003
N002232,15,P199
N002240,0,P136
N002248,2,P092
N002256,4,P125
N002264,57,P002
N002272,2,P172
N002280,11,P003
N002288,1,P094
N002296,5,P163
N002304,49,P006
N002312,1,P094
N002320,70,P004
N002328,0,P221
N002336,7,P004
N002344,127,P001
N002352,11,P181
N002360,8,P006
N002368,7,P006
N002376,2,P004
N002384,3,P004
N002392,50,P020
N002400,0,P013
N002408,74,P004
N002416,58,P002
N002424,1,P147
N002432,52,P001
N002440,2,P165
N002448,1,P006
N002456,1,P044
N002464,0,P097
N002472,14,P094
N002480,28,P001
N002488,2,P114
N002496,7,P240
N002504,11,P200
N002512,55,P199
N002520,0,P054
N002528,10,P042
N002536,5,P088
N002544,309,P001
N002552,6,P002
N002560,0,P214
N002568,2,P042
N002576,0,P094
N002584,40,P006
N002592,5,P240
N002600,229,P002
N002608,0,P094
N002616,13,P094
N002624,78,P006
N002632,66,P006
N002640,13,P094
N002648,3,P061
N002656,18,P001
N002664,3,P181
N002672,4,P004
N002680,5,P141
N002688,233,P002
N002696,35,P003
N002704,3,P044
N002712,316,P002
N002720,0,P013
N002728,1,P094
N002736,7,P044
N002744,2,P041
N002752,75,P005
N002760,2,P250
N002768,2,P004
N002776,65,P006
N002784,24,P005
N002792,172,P001
N002800,0,P037
N002808,1,P200
N002816,1,P200
N002824,13,P003
N002832,4,P189
N002840,1,P020
N002848,58,P006
N002856,0,P094
N002864,18,P005
N002872,4,P227
N002880,47,P001
N002888,37,P006
N002896,6,P215
N002904,2,P125
N002912,0,P140
N002920,1,P052
N002928,58,P004
N002936,56,P001
N002944,3,P003
N002952,4,P076
N002960,15,P003
N002968,0,P013
N002976,4,P094
N002984,0,P228
N002992,80,P003
N003000,3,P193
N003008,30,P211
N003016,1,P046
N003024,2,P094
N003032,120,P001
N003040,59,P006
N003048,10,P240
N003056,5,P088
N003064,0,P094
N003072,0,P240
N003080,221,P005
N003088,4,P213
N003096,213,P005
N003104,29,P006
N003112,5,P004
N003120,58,P006
N003128,0,P013
N003136,2,P020
N003144,105,P001
N003152,2,P197
N003160,5,P091
N003168,13,P087
N003176,230,P002
N003184,1,P240
N003192,2,P001
N003200,6,P061
N003208,9,P003
N003216,7,P234
N003224,267,P005
N003232,2,P004
N003240,6,P094
N003248,267,P001
N003256,21,P005
N003264,3,P097
N003272,2,P109
N003280,100,P006
N003288,55,P001
N003296,11,P229
N003304,75,P006
N003312,1,P240
N003320,0,P255
N003328,1,P065
N003336,3,P004
N003344,314,P002
N003352,156,P006
N003360,2,P020
N003368,8,P001
N003376,0,P094
N003384,8,P215
N003392,0,P215
N003400,10,P200
N003408,0,P003
N003416,0,P240
N003424,78,P002
N003432,39,P001
N003440,0,P141
N003448,3,P003
N003456,69,P003
N003464,2,P200
N003472,0,P249
N003480,83,P004
N003488,69,P240
N003496,3,P236
N003504,5,P006
N003512,2,P146
N003520,4,P229
N003528,13,P006
N003536,9,P020
N003544,0,P013
N003552,14,P001
N003560,7,P001
N003568,3,P094
N003576,14,P005
N003584,88,P003
N003592,0,P089
N003600,2,P020
N003608,38,P002
N003616,2,P094
N003624,2,P240
N003632,136,P005
N003640,61,P001
N003648,0,P046
N003656,5,P215
N003664,6,P042
N003672,97,P006
N003680,2,P192
N003688,17,P005
N003696,170,P005
N003704,8,P116
N003712,1,P094
N003720,2,P046
N003728,22,P081
N003736,25,P094
N003744,4,P041
N003752,4,P179
N003760,1,P094
N003768,2,P188
N003776,7,P122
N003784,3,P240
N003792,26,P129
N003800,1,P073
N003808,254,P001
N003816,142,P002
N003824,0,P094
N003832,7,P200
N003840,8,P231
N003848,32,P006
N003856,0,P094
N003864,12,P004
N003872,0,P066
N003880,248,P005
N003888,48,P003
N003896,10,P004
N003904,94,P002
N003912,1,P227
N003920,6,P202
N003928,72,P006
N003936,93,P004
N003944,2,P229
N003952,12,P002
N003960,5,P071
N003968,247,P002
N003976,4,P079
N003984,144,P004
N003992,3,P235
N004000,2,P219
N004008,0,P248
N004016,112,P002
N004024,2,P094
N004032,2,P094
N004040,7,P232
N004048,20,P005
N004056,9,P191
N004064,4,P034
N004072,3,P150
N004080,8,P002
N004088,3,P181
N004096,2,P135
N004104,0,P006
N004112,131,P002
N004120,142,P003
N004128,4,P225
N004136,0,P020
N004144,72,P001
N004152,2,P019
N004160,0,P094
N004168,248,P001
N004176,78,P004
N004184,75,P002
N004192,0,P172
N004200,4,P073
N004208,0,P112
N004216,0,P050
N004224,6,P166
N004232,2,P245
N004240,0,P147
N004248,2,P169
N004256,27,P006
N004264,6,P120
N004272,8,P014
N004280,0,P240
N004288,1,P202
N004296,0,P111
N004304,1,P096
N004312,2,P231
N004320,262,P001
N004328,5,P052
N004336,0,P231
N004344,3,P094
N004352,6,P094
N004360,4,P227
N004368,1,P020
N004376,2,P005
N004384,3,P078
N004392,247,P001
N004400,52,P002
N004408,0,P240
N004416,0,P094
N004424,2,P001
N004432,4,P094
N004440,5,P081
N004448,3,P143
N004456,93,P002
N004464,0,P228
N004472,2,P203
N004480,5,P091
N004488,3,P003
N004496,10,P228
N004504,0,P200
N004512,72,P003
N004520,4,P098
N004528,21,P235
N004536,1,P044
N004544,17,P005
N004552,1,P184
N004560,0,P087
N004568,126,P005
N004576,7,P013
N004584,0,P242
N004592,1,P180
N004600,52,P004
N004608,24,P004
N004616,2,P084
N004624,13,P005
N004632,72,P004
N004640,36,P122
N004648,4,P239
N004656,29,P006
N004664,19,P005
N004672,20,P001
N004680,100,P001
N004688,2,P094
N004696,2,P200
N004704,1,P156
N004712,91,P001
N004720,0,P131
N004728,13,P006
N004736,165,P001
N004744,1,P094
N004752,74,P004
N004760,1,P232
N004768,7,P161
N004776,157,P006
N004784,2,P227
N004792,1,P228
N004800,0,P094
N004808,13,P094
N004816,2,P229
N004824,8,P181
N004832,0,P215
N004840,3,P143
N004848,112,P002
N004856,16,P001
N004864,7,P189
N004872,3,P255
N004880,1,P094
N004888,18,P002
N004896,1,P044
N004904,4,P044
N004912,0,P233
N004920,296,P001
N004928,1,P020
N004936,0,P096
N004944,49,P002
N004952,218,P001
N004960,0,P094
N004968,7,P189
N004976,7,P215
N004984,26,P004
N004992,11,P003
N005000,19,P058
N005008,70,P005
N005016,19,P004
N005024,9,P171
N005032,24,P006
N005040,2,P235
N005048,0,P227
N005056,2,P253
N005064,25,P006
N005072,55,P005
N005080,85,P003
N005088,2,P225
N005096,0,P144
N005104,4,P064
N005112,1,P020
N005120,5,P189
N005128,48,P004
N005136,0,P094
N005144,0,P094
N005152,77,P006
N005160,7,P041
N005168,16,P003
N005176,4,P094
N005184,50,P215
N005192,31,P003
N005200,7,P094
N005208,2,P003
N005216,0,P061
N005224,2,P143
N005232,1,P094
N005240,18,P003
N005248,88,P002
N005256,5,P181
N005264,5,P160
N005272,17,P006
N005280,4,P091
N005288,176,P005
N005296,5,P094
N005304,5,P122
N005312,1,P006
N005320,13,P004
N005328,0,P114
N005336,45,P001
N005344,2,P094
N005352,6,P003
N005360,1,P057
N005368,0,P094
N005376,36,P240
N005384,0,P094
N005392,223,P001
N005400,0,P221
N005408,2,P004
N005416,79,P004
N005424,11,P004
N005432,2,P166
N005440,2,P193
N005448,4,P094
N005456,0,P120
N005464,53,P004
N005472,30,P005
N005480,68,P001
N005488,0,P081
N005496,3,P044
N005504,5,P195
N005512,4,P232
N005520,2,P006
N005528,287,P001
N005536,0,P094
N005544,329,P001
N005552,3,P094
N005560,0,P143
N005568,4,P240
N005576,1,P073
N005584,1,P094
N005592,2,P181
N005600,1,P006
N005608,56,P004
N005616,5,P094
N005624,2,P077
N005632,0,P214
N005640,3,P240
N005648,89,P006
N005656,101,P006
N005664,1,P120
N005672,3,P195
N005680,2,P152
N005688,1,P227
N005696,64,P006
N005704,0,P094
N005712,146,P003
N005720,7,P044
N005728,1,P088
N005736,88,P001
N005744,3,P004
N005752,0,P244
N005760,11,P240
N005768,1,P120
N005776,0,P142
N005784,118,P001
N005792,14,P003
N005800,37,P020
N005808,1,P124
N005816,0,P094
N005824,52,P003
N005832,0,P020
N005840,5,P003
N005848,5,P058
N005856,0,P221
N005864,179,P005
N005872,1,P033
N005880,0,P189
N005888,5,P240
N005896,36,P002
N005904,59,P006
N005912,9,P003
N005920,29,P001
N005928,3,P006
N005936,1,P136
N005944,2,P260
N005952,0,P013
N005960,35,P005
N005968,80,P004
N005976,0,P003
N005984,1,P196
N005992,1,P044
N006000,118,P001
N006008,0,P215
N006016,6,P168
N006024,3,P215
N006032,21,P020
N006040,0,P077
N006048,7,P165
N006056,14,P002
N006064,24,P003
N006072,0,P116
N006080,0,P003
N006088,4,P053
N006096,5,P003
N006104,196,P001
N006112,407,P002
N006120,5,P020
N006128,0,P041
N006136,102,P002
N006144,4,P006
N006152,5,P094
N006160,76,P003
N006168,108,P001
N006176,63,P002
N006184,3,P215
N006192,123,P001
N006200,5,P003
N006208,6,P003
N006216,252,P002
N006224,2,P004
N006232,0,P211
N006240,45,P005
N006248,0,P020
N006256,185,P001
N006264,1,P004
N006272,2,P181
N006280,1,P035
N006288,177,P002
N006296,4,P044
N006304,0,P025
N006312,0,P094
N006320,265,P001
N006328,404,P002
N006336,11,P199
N006344,0,P181
N006352,0,P020
N006360,41,P005
N006368,0,P094
N006376,0,P215
N006384,107,P003
N006392,180,P002
N006400,168,P001
N006408,0,P094
N006416,8,P004
N006424,2,P215
N006432,2,P044
N006440,6,P004
N006448,6,P081
N006456,5,P189
N006464,0,P200
N006472,2,P127
N006480,328,P005
N006488,0,P004
N006496,5,P044
N006504,48,P005
N006512,31,P001
N006520,5,P087
N006528,160,P003
N006536,39,P044
N006544,251,P001
N006552,2,P040
N006560,68,P006
N006568,18,P003
N006576,27,P002
N006584,4,P224
N006592,0,P120
N006600,0,P229
N006608,23,P005
N006616,8,P094
N006624,4,P094
N006632,8,P003
N006640,152,P003
N006648,0,P240
N006656,1,P094
N006664,3,P240
N006672,19,P246
N006680,3,P094
N006688,300,P005
N006696,1,P240
N006704,4,P175
N006712,2,P108
N006720,8,P041
N006728,10,P004
N006736,1,P004
N006744,4,P094
N006752,3,P095
N006760,76,P002
N006768,33,P006
N006776,0,P094
N006784,3,P141
N006792,3,P240
N006800,46,P073
N006808,8,P240
N006816,12,P003
N006824,5,P094
N006832,188,P001
N006840,5,P020
N006848,2,P069
N006856,59,P004
N006864,1,P111
N006872,20,P044
N006880,0,P064
N006888,75,P004
N006896,6,P044
N006904,5,P001
N006912,2,P094
N006920,4,P065
N006928,4,P129
N006936,2,P003
N006944,12,P006
N006952,6,P191
N006960,57,P001
N006968,0,P240
N006976,49,P001
N006984,126,P003
N006992,0,P013
N007000,13,P202
N007008,3,P255
N007016,55,P001
N007024,8,P098
N007032,1,P039
N007040,148,P002
N007048,1,P073
N007056,3,P207
N007064,1,P215
N007072,6,P200
N007080,3,P146
N007088,6,P004
N007096,279,P001
N007104,1,P175
N007112,22,P005
N007120,157,P003
N007128,19,P162
N007136,0,P229
N007144,2,P004
N007152,14,P002
N007160,1,P240
N007168,186,P002
N007176,0,P229
N007184,97,P002
N007192,44,P005
N007200,4,P004
N007208,9,P240
N007216,5,P028
N007224,5,P094
N007232,8,P002
N007240,0,P013
N007248,1,P094
N007256,1,P088
N007264,1,P071
N007272,26,P001
N007280,3,P006
N007288,0,P006
N007296,82,P005
N007304,3,P094
N007312,4,P214
N007320,8,P132
N007328,59,P001
N007336,5,P003
N007344,65,P005
N007352,20,P094
N007360,4,P006
N007368,79,P004
N007376,29,P003
N007384,34,P006
N007392,0,P221
N007400,2,P181
N007408,79,P004
N007416,0,P215
N007424,0,P094
N007432,0,P240
N007440,188,P001
N007448,7,P006
N007456,56,P006
N007464,7,P101
N007472,126,P001
N007480,0,P094
N007488,210,P002
N007496,3,P146
N007504,198,P002
N007512,32,P005
N007520,6,P003
N007528,0,P066
N007536,133,P005
N007544,4,P003
N007552,3,P127
N007560,192,P002
N007568,4,P240
N007576,159,P001
N007584,23,P006
N007592,3,P085
N007600,7,P020
N007608,5,P255
N007616,3,P041
N007624,4,P255
N007632,1,P044
N007640,54,P006
N007648,1,P116
N007656,258,P002
N007664,5,P181
N007672,1,P215
N007680,5,P004
N007688,7,P003
N007696,2,P094
N007704,245,P001
N007712,6,P014
N007720,4,P042
N007728,0,P003
N007736,9,P020
N007744,0,P234
N007752,3,P238
N007760,13,P038
N007768,100,P001
N007776,6,P240
N007784,3,P233
N007792,1,P183
N007800,0,P013
N007808,4,P225
N007816,10,P094
N007824,1,P003
N007832,49,P001
N007840,25,P004
N007848,2,P003
N007856,23,P052
N007864,16,P002
N007872,1,P221
N007880,13,P004
N007888,0,P094
N007896,81,P004
N007904,113,P002
N007912,85,P005
N007920,9,P005
N007928,1,P004
N007936,268,P002
N007944,2,P238
N007952,6,P133
N007960,28,P001
N007968,5,P040
N007976,12,P001
N007984,18,P006
N007992,0,P172
N008000,4,P003
N008008,4,P237
N008016,1,P018
N008024,5,P003
N008032,268,P005
N008040,2,P006
N008048,2,P020
N008056,3,P094
N008064,8,P094
N008072,2,P027
N008080,331,P001
N008088,180,P001
N008096,0,P020
N008104,69,P005
N008112,3,P006
N008120,147,P001
N008128,3,P006
N008136,126,P005
N008144,2,P003
N008152,1,P036
N008160,0,P136
N008168,1,P181
N008176,120,P002
N008184,0,P155
N008192,3,P240
N008200,3,P003
N008208,21,P002
N008216,6,P002
N008224,24,P094
N008232,103,P006
N008240,2,P096
N008248,1,P065
N008256,7,P146
N008264,96,P006
N008272,8,P050
N008280,0,P034
N008288,11,P006
N008296,0,P227
N008304,166,P004
N008312,1,P004
N008320,0,P013
N008328,3,P020
N008336,50,P001
N008344,2,P159
N008352,0,P004
N008360,0,P221
N008368,13,P094
N008376,1,P006
N008384,2,P141
N008392,76,P004
N008400,0,P146
N008408,0,P136
N008416,3,P007
N008424,101,P006
N008432,8,P094
N008440,3,P057
N008448,6,P196
N008456,74,P003
N008464,52,P006
N008472,2,P013
N008480,0,P244
N008488,36,P253
N008496,0,P094
N008504,7,P094
N008512,2,P078
N008520,50,P006
N008528,3,P044
N008536,0,P244
N008544,0,P137
N008552,3,P069
N008560,107,P003
N008568,4,P235
N008576,1,P216
N008584,0,P021
N008592,0,P094
N008600,8,P180
N008608,55,P005
N008616,3,P231
N008624,5,P232
N008632,7,P105
N008640,8,P100
N008648,45,P004
N008656,114,P001
N008664,4,P107
N008672,6,P223
N008680,0,P094
N008688,81,P006
N008696,6,P094
N008704,6,P200
N008712,43,P001
N008720,3,P004
N008728,116,P002
N008736,89,P003
N008744,12,P104
N008752,3,P076
N008760,1,P235
N008768,1,P094
N008776,0,P044
N008784,1,P001
N008792,2,P122
N008800,1,P094
N008808,9,P003
N008816,251,P005
N008824,13,P118
N008832,0,P094
N008840,6,P026
N008848,12,P002
N008856,5,P026
N008864,1,P181
N008872,3,P139
N008880,3,P194
N008888,2,P078
N008896,4,P227
N008904,64,P240
N008912,64,P094
N008920,20,P240
N008928,21,P004
N008936,3,P221
N008944,13,P019
N008952,9,P052
N008960,167,P006
N008968,0,P059
N008976,7,P027
N008984,1,P215
N008992,48,P001
N009000,7,P073
N009008,0,P048
N009016,63,P004
N009024,11,P235
N009032,6,P001
N009040,13,P004
N009048,1,P105
N009056,63,P001
N009064,0,P042
N009072,1,P093
N009080,1,P003
N009088,96,P002
N009096,3,P235
N009104,3,P094
N009112,14,P003
N009120,3,P001
N009128,146,P002
N009136,2,P222
N009144,5,P002
N009152,1,P211
N009160,0,P233
N009168,0,P094
N009176,0,P131
N009184,3,P219
N009192,63,P005
N009200,45,P005
N009208,98,P004
N009216,31,P044
N009224,2,P003
N009232,325,P001
N009240,0,P138
N009248,80,P005
N009256,24,P136
N009264,198,P002
N009272,38,P004
N009280,13,P195
N009288,0,P094
N009296,3,P172
N009304,1,P006
N009312,0,P240
N009320,3,P136
N009328,2,P094
N009336,1,P241
N009344,13,P240
N009352,5,P044
N009360,208,P002
N009368,54,P001
N009376,0,P094
N009384,223,P005
N009392,4,P020
N009400,1,P003
N009408,0,P224
N009416,4,P241
N009424,102,P001
N009432,6,P167
N009440,2,P094
N009448,0,P013
N009456,1,P216
N009464,4,P020
N009472,1,P081
N009480,0,P094
N009488,131,P006
N009496,1,P094
N009504,88,P002
N009512,103,P005
N009520,2,P225
N009528,1,P031
N009536,68,P003
N009544,79,P002
N009552,27,P215
N009560,0,P209
N009568,2,P053
N009576,4,P094
N009584,6,P004
N009592,3,P206
N009600,127,P002
N009608,45,P002
N009616,3,P227
N009624,258,P002
N009632,23,P020
N009640,1,P146
N009648,21,P005
N009656,1,P216
N009664,3,P200
N009672,4,P106
N009680,143,P001
N009688,4,P144
N009696,8,P002
N009704,120,P004
N009712,4,P094
N009720,2,P096
N009728,0,P094
N009736,3,P094
N009744,116,P003
N009752,2,P013
N009760,14,P006
N009768,7,P021
N009776,3,P173
N009784,1,P240
N009792,1,P094
N009800,0,P214
N009808,227,P002
N009816,332,P002
N009824,0,P009
N009832,0,P094
N009840,1,P227
N009848,300,P002
N009856,90,P004
N009864,5,P189
N009872,0,P094
N009880,260,P002
N009888,54,P004
N009896,2,P202
N009904,0,P077
N009912,17,P141
N009920,6,P241
N009928,156,P003
N009936,4,P061
N009944,0,P193
N009952,8,P202
N009960,173,P001
N009968,133,P005
N009976,2,P097
N009984,5,P189
N009992,52,P005
N010000,7,P005
N010008,189,P002
N010016,247,P001
N010024,1,P094
N010032,6,P200
N010040,3,P028
N010048,5,P061
N010056,104,P002
N010064,2,P156
N010072,4,P044
N010080,2,P088
N010088,26,P003
N010096,0,P044
N010104,0,P200
N010112,32,P004
N010120,8,P122
N010128,51,P005
N010136,2,P023
N010144,3,P203
N010152,36,P002
N010160,6,P183
N010168,8,P003
N010176,3,P024
N010184,1,P246
N010192,12,P041
N010200,164,P001
N010208,0,P084
N010216,1,P240
N010224,12,P004
N010232,1,P003
N010240,23,P006
N010248,36,P188
N010256,1,P020
N010264,0,P021
N010272,55,P001
N010280,10,P042
N010288,0,P077
N010296,4,P240
N010304,5,P003
N010312,254,P001
N010320,0,P221
N010328,145,P001
N010336,3,P255
N010344,30,P003
N010352,6,P253
N010360,45,P002
N010368,2,P094
N010376,1,P044
N010384,1,P134
N010392,174,P002
N010400,37,P002
N010408,3,P078
N010416,178,P001
N010424,20,P004
N010432,1,P141
N010440,1,P008
N010448,3,P006
N010456,0,P094
N010464,33,P002
N010472,156,P003
N010480,13,P006
N010488,0,P179
N010496,18,P094
N010504,2,P235
N010512,13,P094
N010520,2,P005
N010528,2,P146
N010536,1,P215
N010544,5,P104
N010552,1,P189
N010560,69,P006
N010568,3,P020
N010576,1,P094
N010584,2,P096
N010592,75,P004
N010600,2,P227
N010608,0,P200
N010616,0,P098
N010624,2,P094
N010632,2,P255
N010640,2,P046
N010648,0,P044
N010656,2,P006
N010664,6,P043
N010672,23,P006
N010680,110,P005
N010688,0,P204
N010696,2,P094
N010704,3,P122
N010712,11,P002
N010720,3,P006
N010728,7,P136
N010736,1,P100
N010744,103,P004
N010752,5,P127
N010760,90,P005
N010768,131,P001
N010776,90,P006
N010784,10,P004
N010792,28,P002
N010800,4,P057
N010808,0,P238
N010816,3,P094
N010824,6,P211
N010832,0,P218
N010840,2,P035
N010848,0,P240
N010856,3,P094
N010864,2,P240
N010872,0,P094
N010880,1,P003
N010888,3,P006
N010896,95,P003
N010904,75,P005
N010912,20,P005
N010920,1,P167
N010928,11,P095
N010936,0,P167
N010944,3,P073
N010952,236,P005
N010960,0,P215
N010968,0,P094
N010976,1,P248
N010984,23,P020
N010992,160,P004
N011000,1,P236
N011008,124,P002
N011016,171,P005
N011024,0,P044
N011032,0,P240
N011040,2,P013
N011048,6,P006
N011056,2,P073
N011064,0,P013
N011072,1,P060
N011080,5,P240
N011088,0,P013
N011096,0,P202
N011104,118,P001
N011112,157,P002
N011120,4,P003
N011128,3,P007
N011136,215,P004
N011144,14,P020
N011152,166,P003
N011160,2,P044
N011168,2,P224
N011176,76,P004
N011184,1,P169
N011192,37,P122
N011200,0,P013
N011208,0,P106
N011216,116,P005
N011224,0,P044
N011232,1,P021
N011240,156,P003
N011248,4,P183
N011256,2,P088
N011264,60,P002
N011272,0,P004
N011280,3,P240
N011288,168,P005
N011296,4,P096
N011304,7,P094
N011312,1,P240
N011320,8,P129
N011328,1,P094
N011336,6,P001
N011344,1,P018
N011352,32,P228
N011360,16,P240
N011368,2,P094
N011376,0,P044
N011384,6,P055
N011392,0,P240
N011400,15,P235
N011408,2,P044
N011416,2,P026
N011424,4,P240
N011432,3,P004
N011440,160,P003
N011448,1,P243
N011456,1,P094
N011464,173,P003
N011472,0,P189
N011480,4,P004
N011488,1,P094
N011496,3,P098
N011504,2,P032
N011512,134,P002
N011520,5,P006
N011528,265,P005
N011536,1,P094
N011544,3,P094
N011552,7,P094
N011560,7,P088
N011568,74,P002
N011576,28,P005
N011584,10,P094
N011592,0,P120
N011600,0,P094
N011608,0,P020
N011616,1,P193
N011624,227,P005
N011632,17,P005
N011640,0,P094
N011648,1,P041
N011656,1,P129
N011664,103,P001
N011672,45,P001
N011680,22,P006
N011688,1,P094
N011696,0,P167
N011704,13,P003
N011712,1,P182
N011720,3,P081
N011728,10,P113
N011736,1,P078
N011744,3,P240
N011752,75,P004
N011760,2,P205
N011768,4,P026
N011776,1,P097
N011784,2,P024
N011792,2,P211
N011800,2,P219
N011808,5,P004
N011816,27,P005
N011824,19,P001
N011832,1,P094
N011840,2,P013
N011848,12,P044
N011856,0,P020
